paper,key,canonical,raw_reference
killoran_learn_2026,florman_1981,Florman (1981),"9. S. C. Florman, Blaming Technology: The Irrational Search for Scapegoats (St. Martin's, New York, 1981)."
killoran_learn_2026,asatiani_2021,Asatiani (2021),"10. A. Asatiani et al., Sociotechnical envelopment of artificial intelligence: An approach to organizational deployment of inscrutable artificial intelligence systems. J. Assoc. Inf. Syst. 22, 325�352 (2021)."
killoran_learn_2026,vanneste_2026,Vanneste (2026),"11. B. S. Vanneste, P. Puranam, Artificial intelligence, trust, and perceptions of agency. Acad. Manage. Rev. 50, 726�744 (2026)."
killoran_learn_2026,logg_2019,Logg (2019),"12. J. M. Logg, J. A. Minson, D. A. Moore, Algorithm appreciation: People prefer algorithmic to human judgment. Organ. Behav. Hum. Decis. Process. 151, 90�103 (2019)."
killoran_learn_2026,alikhademi_2022,Alikhademi (2022),"13. K. Alikhademi et al., A review of predictive policing from the perspective of fairness. Artif. Intell. Law 30, 1�17 (2022)."
killoran_learn_2026,altehenger_2024,Altehenger (2024),"14. H. Altehenger, L. Menges, The point of blaming AI systems. J. Ethics Soc. Philos. 27, 287�314 (2024)."
killoran_learn_2026,gray_2012,Gray (2012),"15. K. Gray, L. Young, A. Waytz, Mind perception is the essence of morality. Psychol. Inq. 23, 101�124 (2012)."
killoran_learn_2026,rainey_2025,Rainey (2025),"17. P. B. Rainey, M. E. Hochberg, Could humans and AI become a new evolutionary individual? Proc. Natl. Acad. Sci. U.S.A. 122, e2509122122 (2025)."
killoran_learn_2026,lebovitz_2022,Lebovitz (2022),"18. S. Lebovitz, H. Lifshitz-Assaf, N. Levina, To engage or not to engage with AI for critical judgments: How professionals deal with opacity when using AI for medical diagnosis. Organ. Sci. 33, 126�148 (2022)."
killoran_learn_2026,birkstedt_2023,Birkstedt (2023),"19. T. Birkstedt, M. Minkkinen, A. Tandon, M. M�ntym�ki, AI governance: Themes, knowledge gaps and future agendas. Internet Res. 33, 133�167 (2023)."
killoran_learn_2026,bonnefon_2024,Bonnefon (2024),"20. J.-F. Bonnefon, I. Rahwan, A. Shariff, The moral psychology of artificial intelligence. Annu. Rev. Psychol. 75, 653�675 (2024)."
killoran_learn_2026,killoran_2025,Killoran (2025),"21. J. A. Killoran, ""Blame ascriptions toward autonomous agents,"" Doctoral dissertation, Queen's University, Kingston, Canada, QSpace and Library and Archives Canada (2025)."
killoran_learn_2026,mcmanus_2068,McManus (2068),"22. R. M. McManus, C. C. Mesick, A. M. Rutchick, Distributing blame among multiple entities when autonomous technologies cause harm. Pers. Soc. Psychol. Bull. 51, 2068�2084 (2025)."
killoran_learn_2026,buiten_2024,Buiten (2024),"23. M. C. Buiten, Product liability for defective AI. Eur. J. Law Econ. 57, 239�273 (2024)."
killoran_learn_2026,panarese_2025,Panarese (2025),"24. P. Panarese, M. M. Grasso, C. Solinas, Algorithmic bias, fairness, and inclusivity: A multilevel framework for justice-oriented AI. AI & Soc., 10.1007/s00146-025-02451-2 (2025)."
killoran_learn_2026,selbst_2020,Selbst (2020),"25. A. D. Selbst, Negligence and AI's human users. Boston Univ. Law Rev. 100, 1354�1360 (2020)."
kirchkamp_sharing_2019,allen_2000,Allen (2000),"Allen, C., Varner, G., and Zinser, J. (2000). Prolegomena to any future arti cial moral agent. Journal of Experimental & eoretical Arti cial Intelligence, 12(3):251�261."
kirchkamp_sharing_2019,andreoni_2009,Andreoni (2009),"Andreoni, J. and Bernheim, B. D. (2009). Social image and the 50-50 norm: A theoretical and experimental analysis of audience e ects. Econometrica, 77(5):1607�1636."
kirchkamp_sharing_2019,andreoni_2004,Andreoni (2004),"Andreoni, J. and Petrie, R. (2004). Public goods experiments without con dentiality: A glimpse into fund-raising. Journal of Public Economics, 88(7-8):1605�1623."
kirchkamp_sharing_2019,aronson_2009,Aronson (2009),"Aronson, E. (2009). e return of the repressed: Dissonance theory makes a comeback. Psychological Inquiry, 3(4):303�311."
kirchkamp_sharing_2019,asaro_2011,Asaro (2011),"Asaro, P. M. (2011). A body to kick, but still no soul to damn: Legal perspectives on robotics. In Lin, P., Abney, K., and Bekey, G. A., editors, Robot Ethics: e Ethical and Social Implications of Robotics, pages 169�186. MIT Press, Cambridge, MA."
kirchkamp_sharing_2019,balafoutas_2017,Balafoutas (2017),"Balafoutas, L. and Su er, M. (2017). On the nature of guilt aversion: Insights from a new methodology in the dictator game. Journal of Behavioral and Experimental Finance, 13:9� 15."
kirchkamp_sharing_2019,bartling_2012,Bartling (2012),"Bartling, B. and Fischbacher, U. (2012). Shi ing the blame: On delegation and responsibility. e Review of Economic Studies, 79(1):67�87."
kirchkamp_sharing_2019,bartling_2015,Bartling (2015),"Bartling, B., Fischbacher, U., and Schudy, S. (2015). Pivotality and responsibility a ribution in sequential voting. Journal of Public Economics, 128:133�139."
kirchkamp_sharing_2019,baumeister_1994,Baumeister (1994),"Baumeister, R. F., Stillwell, A. M., and Heatherton, T. F. (1994). Guilt: an interpersonal ap- proach. Psychological Bulletin, 115(2):243�267."
kirchkamp_sharing_2019,beauvois_1996,Beauvois (1996),"Beauvois, J.-L. and Joule, R. (1996). A radical dissonance theory. Taylor & Francis, London; Bristol, PA."
kirchkamp_sharing_2019,bechel_1985,Bechel (1985),"Bechel, W. (1985). A ributing responsibility to computer systems. Metaphilosophy, 16(4):296�306."
kirchkamp_sharing_2019,bellemare_2018,Bellemare (2018),"Bellemare, C., Sebald, A., and Suetens, S. (2018). Heterogeneous guilt sensitivities and incen- tive e ects. Experimental Economics, 21(2):316�336."
kirchkamp_sharing_2019,berndsen_2007,Berndsen (2007),"Berndsen, M. and Manstead, A. S. R. (2007). On the relationship between responsibility and guilt: Antecedent appraisal or elaborated appraisal? European Journal of Social Psychology, 37(4):774�792."
kirchkamp_sharing_2019,bland_2015,Bland (2015),"Bland, J. and Nikiforakis, N. (2015). Coordination with third-party externalities. European Economic Review, 80:1�15."
kirchkamp_sharing_2019,bodner_2003,Bodner (2003),"Bodner, R. and Prelec, D. (2003). Self-signaling and diagnostic utility in everyday decision making. e psychology of economic decisions, 1:105�126."
kirchkamp_sharing_2019,bornstein_1998,Bornstein (1998),"Bornstein, G. and Yaniv, I. (1998). Individual and group behavior in the ultimatum game: Are groups more ""rational"" players? Experimental Economics, 1(1):101�108."
kirchkamp_sharing_2019,charness_2006,Charness (2006),"Charness, G. and Dufwenberg, M. (2006). Promises and partnership. Econometrica, 74(6):1579�1601."
kirchkamp_sharing_2019,chen_2016,Chen (2016),"Chen, D. L. and Schonger, M. (2016). Social preferences or sacred values? eory and evi- dence of deontological motivations. TSE Working Papers 16-714, Toulouse School of Eco- nomics (TSE)."
kirchkamp_sharing_2019,cooper_2005,Cooper (2005),"Cooper, D. J. and Kagel, J. H. (2005). Are two heads be er than one? Team versus individual play in signaling games. American Economic Review, 95(3):477�509."
kirchkamp_sharing_2019,dana_2007,Dana (2007),"Dana, J., Weber, R. A., and Kuang, J. X. (2007). Exploiting moral wiggle room: Experiments demonstrating an illusory preference for fairness. Economic eory, 33(1):67�80."
kirchkamp_sharing_2019,darley_1968,Darley (1968),"Darley, J. and Latane�, B. (1968). Bystander intervention in emergencies: Di usion of respon- sibility. Journal of Personality and Social Psychology, 8(4, Pt.1):377�383."
kirchkamp_sharing_2019,debaets_2014,DeBaets (2014),"DeBaets, A. M. (2014). Can a robot pursue the good? Exploring arti cial moral agency. Journal of Evolution and Technology, 24:76�86."
kirchkamp_sharing_2019,denne_1997,Denne (1997),"Denne , D. C. (1997). When HAL kills, who's to blame?: Computer ethics. Rethinking responsibility in science and technology, pages 203�214."
kirchkamp_sharing_2019,ellingsen_2008,Ellingsen (2008),"Ellingsen, T. and Johannesson, M. (2008). Pride and prejudice: e human side of incentive theory. American Economic Review, 98(3):990�1008."
kirchkamp_sharing_2019,engel_2011,Engel (2011),"Engel, C. (2011). Dictator games: A meta study. Experimental Economics, 14(4):583�610."
kirchkamp_sharing_2019,engl_2018,Engl (2018),"Engl, F. (2018). A theory of causal responsibility a ribution. Available at SSRN, 2932769."
kirchkamp_sharing_2019,falk_2013,Falk (2013),"Falk, A. and Szech, N. (2013). Morals and markets. Science, 340(6133):707�711."
kirchkamp_sharing_2019,fischbacher_2007,Fischbacher (2007),"Fischbacher, U. (2007). z-Tree: Zurich toolbox for ready-made economic experiments. Ex-"
kirchkamp_sharing_2019,fischer_1999,Fischer (1999),"Fischer, J. M. (1999). Recent work on moral responsibility. Ethics, 110(1):93�139."
kirchkamp_sharing_2019,floridi_2004,Floridi (2004),"Floridi, L. and Sanders, J. W. (2004). On the morality of arti cial agents. Minds and Machines, 14(3):349�379."
kirchkamp_sharing_2019,forsyth_2002,Forsyth (2002),"Forsyth, D. R., Zyzniewski, L. E., and Giammanco, C. A. (2002). Responsibility di usion in cooperative collectives. Personality and Social Psychology Bulletin, 28(1):54�65."
kirchkamp_sharing_2019,freeman_1975,Freeman (1975),"Freeman, S., Walker, M. R., Borden, R., and Latane, B. (1975). Di usion of responsibility and restaurant tipping: Cheaper by the bunch. Personality and Social Psychology Bulletin, 1(4):584�587."
kirchkamp_sharing_2019,friedman_1992,Friedman (1992),"Friedman, B. and Kahn, P. H. (1992). Human agency and responsible computing: Implications for computer system design. Journal of Systems and So ware, 17(1):7�14."
kirchkamp_sharing_2019,gilbert_1998,Gilbert (1998),"Gilbert, P. (1998). What is shame? some core issues and controversies. In Kremer, K. and Macho, V., editors, Shame:Interpersonal Behavior, Psychopathology and Cultures, pages 3� 38. Oxford University Press, New York."
kirchkamp_sharing_2019,gogoll_2016,Gogoll (2016),"Gogoll, J. and Uhl, M. (2016). Automation and morals -- eliciting folk intuitions. Peter Lo�scher-Sti ungslehrstuhl fu�r Wirtscha sethik Working Paper Series, TU Mu�nchen."
kirchkamp_sharing_2019,gosling_2006,Gosling (2006),"Gosling, P., Denizeau, M., and Oberle�, D. (2006). Denial of responsibility: a new mode of dissonance reduction. Journal of personality and social psychology, 90(5):722�733."
kirchkamp_sharing_2019,greiner_2004,Greiner (2004),"Greiner, B. (2004). An online recruitment system for economic experiments. In Kremer, K. and Macho, V., editors, Forschung und wissenscha liches Rechnen 2003, volume 63 of GWDG Bericht, pages 79�93. Gesellscha fu�r wissenscha liche Datenverarbeitung mbH Go� ingen, Go� ingen."
kirchkamp_sharing_2019,grossman_2014,Grossman (2014),"Grossman, Z. (2014). Strategic ignorance and the robustness of social preferences. Manage- ment Science, 60(11):2659�2665."
kirchkamp_sharing_2019,grossman_2015,Grossman (2015),"Grossman, Z. (2015). Self-signaling and social-signaling in giving. Journal of Economic Be- havior & Organization, 117:26�39."
kirchkamp_sharing_2019,grossman_2016,Grossman (2016),"Grossman, Z. and van der Weele, J. J. (2016). Self-Image and Willful Ignorance in Social Decisions. Journal of the European Economic Association, 15(1):173�217."
kirchkamp_sharing_2019,haidt_2010,Haidt (2010),"Haidt, J. and Kesebir, S. (2010). Morality. In Fiske, S. T., Gilbert, D. T., Lindzey, G., and Jongsma, Jr., A. E., editors, Handbook of social psychology. Wiley, Hoboken, N.J."
kirchkamp_sharing_2019,haisley_2010,Haisley (2010),"Haisley, E. C. and Weber, R. A. (2010). Self-serving interpretations of ambiguity in other- regarding behavior. Games and Economic Behavior, 68(2):614�625."
kirchkamp_sharing_2019,hauge_2016,Hauge (2016),"Hauge, K. E. (2016). Generosity and guilt: e role of beliefs and moral standards of others. Journal of Economic Psychology, 54:35�43."
kirchkamp_sharing_2019,inderst_2017,Inderst (2017),"Inderst, R., Khalmetski, K., and Ockenfels, A. (2017). Sharing guilt: How be er access to information may back re. Working Paper Series in Economics 90, University of Cologne, Ko�ln."
kirchkamp_sharing_2019,insko_1990,Insko (1990),"Insko, C. A., Schopler, J., Hoyle, R. H., Dardis, G. J., and Graetz, K. A. (1990). Individual-group discontinuity as a function of fear and greed. Journal of Personality and Social Psychology, 58(1):68�79."
kirchkamp_sharing_2019,johnson_2006,Johnson (2006),"Johnson, D. G. (2006). Computer systems: Moral entities but not moral agents. Ethics and Information Technology, 8(4):195�204."
kirchkamp_sharing_2019,johnson_2005,Johnson (2005),"Johnson, D. G. and Powers, T. M. (2005). Computer systems and responsibility: A normative look at technological complexity. Ethics and Information Technology, 7(2):99�107."
kirchkamp_sharing_2019,katagiri_2001,Katagiri (2001),"Katagiri, Y., Nass, C., Takeuchi, and Yugo (2001). Cross-cultural studies of the computers are social actors paradigma: e case of reciprocity. In Smith, M. J., Koubek, R. J., Salvendy, G., and Harris, D., editors, Usability evaluation and interface design, volume 1 of Human factors and ergonomics, pages 1558�1562. Lawrence Erlbaum, Mahwah, N.J. and London."
kirchkamp_sharing_2019,kaushik_2010,Kaushik (2010),"Kaushik, D., High, R., Clark, C. J., and LaGrange, C. A. (2010). Malfunction of the Da Vinci robotic system during robot-assisted laparoscopic prostatectomy: an international survey. Journal of endourology, 24(4):571�575."
kirchkamp_sharing_2019,kocher_2005,Kocher (2005),"Kocher, M. G. and Su er, M. (2005). e decision maker ma ers: Individual versus group behaviour in experimental beauty-contest games. e Economic Journal, 115(500):200�223."
kirchkamp_sharing_2019,kocher_2007,Kocher (2007),"Kocher, M. G. and Su er, M. (2007). Individual versus group behavior and the role of the decision making procedure in gi -exchange experiments. Empirica, 34(1):63�88."
kirchkamp_sharing_2019,konow_2000,Konow (2000),"Konow, J. (2000). Fair shares: Accountability and cognitive dissonance in allocation decisions. American Economic Review, 90(4):1072�1092."
kirchkamp_sharing_2019,kugler_2007,Kugler (2007),"Kugler, T., Bornstein, G., Kocher, M. G., and Su er, M. (2007). Trust between individuals and groups: Groups are less trusting than individuals but just as trustworthy. Journal of Economic Psychology, 28(6):646�657."
kirchkamp_sharing_2019,lipinski_2002,Lipinski (2002),"Lipinski, T. A., Buchanan, E. A., and Britz, J. J. (2002). Sticks and stones and words that harm: Liability vs. responsibility, section 230 and defamatory speech in cyberspace. Ethics and Information Technology, 4(2):143�158."
kirchkamp_sharing_2019,luhan_2009,Luhan (2009),"Luhan, W., Kocher, M., and Su er, M. (2009). Group polarization in the team dictator game reconsidered. Experimental Economics, 12(1):26�41."
kirchkamp_sharing_2019,may_1992,May (1992),"May, L. (1992). Sharing responsibility. University of Chicago Press, Chicago."
